,File,Predicted Angles,Actual Angles
73,center/1479425444833288592.jpg,-0.014169670641422272,-0.046245502043
74,center/1479425444883283220.jpg,-0.02182433009147644,-0.05408896329969999
75,center/1479425444933328937.jpg,-0.011668357998132706,-0.0636709502156
76,center/1479425444983260437.jpg,-0.007211700081825256,-0.069813169539
77,center/1479425445033271766.jpg,-0.009773939847946167,-0.069813169539
78,center/1479425445083281310.jpg,-0.00864647701382637,-0.0680678412318
79,center/1479425445133336475.jpg,-0.013200372457504272,-0.0680678412318
80,center/1479425445183328558.jpg,-0.015039846301078796,-0.0712808155375
81,center/1479425445233404698.jpg,-0.02590101957321167,-0.0784908103537
82,center/1479425445283448582.jpg,-0.031237557530403137,-0.0872027430708
83,center/1479425445333367499.jpg,-0.056227922439575195,-0.0933303219328
84,center/1479425445383326348.jpg,-0.02011249214410782,-0.0959367873007
85,center/1479425445433499090.jpg,-0.009409256279468536,-0.09599310904740001
86,center/1479425445483382125.jpg,-0.00747477263212204,-0.09599310904740001
87,center/1479425445533489877.jpg,-0.0200183168053627,-0.09599310904740001
88,center/1479425445583437918.jpg,-0.01018856093287468,-0.09599310904740001
89,center/1479425445633423016.jpg,-0.02288159728050232,-0.09599310904740001
90,center/1479425445683329266.jpg,-0.011801660060882568,-0.09599310904740001
91,center/1479425445733403939.jpg,-0.015379108488559723,-0.09599310904740001
92,center/1479425445783307622.jpg,-0.013172067701816559,-0.09599310904740001
93,center/1479425445833353168.jpg,-0.024518340826034546,-0.09599310904740001
94,center/1479425445883484127.jpg,-0.018908359110355377,-0.09261630828800001
95,center/1479425445933390665.jpg,-0.03714770823717117,-0.09250245243310001
96,center/1479425445983503068.jpg,-0.044199973344802856,-0.09250245243310001
97,center/1479425446033440044.jpg,-0.013463985174894333,-0.09250245243310001
98,center/1479425446083426096.jpg,-0.022023111581802368,-0.0909072999107
99,center/1479425446133410346.jpg,-0.016818605363368988,-0.090757124126
100,center/1479425446183468695.jpg,-0.016311176121234894,-0.08901178836819999
101,center/1479425446233463132.jpg,-0.00756516307592392,-0.08901178836819999
102,center/1479425446283447100.jpg,-0.005746170878410339,-0.08901178836819999
103,center/1479425446333431175.jpg,-0.0046929121017456055,-0.08901178836819999
104,center/1479425446383424337.jpg,-0.0042119137942790985,-0.08901178836819999
105,center/1479425446433457370.jpg,-0.005437895655632019,-0.08901178836819999
106,center/1479425446483371405.jpg,-0.00526481494307518,-0.08901178836819999
107,center/1479425446533500137.jpg,-0.003340519964694977,-0.08901178836819999
108,center/1479425446583477115.jpg,-0.00274648517370224,-0.0874872625218
109,center/1479425446633522506.jpg,-0.0027472972869873047,-0.0855211317539
110,center/1479425446683589238.jpg,-0.002746589481830597,-0.0822533950774
111,center/1479425446733573761.jpg,-0.002747155725955963,-0.07487152191719999
112,center/1479425446783611898.jpg,-0.0027466267347335815,-0.0650519924641
113,center/1479425446833546046.jpg,-0.002747233957052231,-0.0563473461297
114,center/1479425446883533208.jpg,-0.0027597546577453613,-0.0476457669458
115,center/1479425446933547800.jpg,-0.002747137099504471,-0.0441621123795
116,center/1479425446983608400.jpg,-0.0027472972869873047,-0.0404076616874
117,center/1479425447033578750.jpg,-0.0027473084628582,-0.0360549705006
118,center/1479425447083596868.jpg,-0.0027473084628582,-0.0349065847695
119,center/1479425447133467484.jpg,-0.0027473084628582,-0.0349065847695
120,center/1479425447183549871.jpg,-0.0027473084628582,-0.0349065847695
121,center/1479425447233486454.jpg,-0.0027473084628582,-0.0349065847695
122,center/1479425447283725051.jpg,-0.0027473084628582,-0.0299683911788
123,center/1479425447333693598.jpg,-0.0027473084628582,-0.019817168146099996
124,center/1479425447383620607.jpg,-0.0027473084628582,-0.00794968612984
125,center/1479425447433621760.jpg,-0.0027473084628582,0.000540490350309
126,center/1479425447483674337.jpg,-0.002747274935245514,0.00174532923847
127,center/1479425447533663020.jpg,-0.002747301012277603,0.00174532923847
128,center/1479425447583646955.jpg,-0.0027473084628582,-0.0031404230948400003
129,center/1479425447633645468.jpg,-0.0027473121881484985,-0.00575009634842
130,center/1479425447683675176.jpg,-0.0027473084628582,-0.0069813169539
131,center/1479425447733726775.jpg,-0.0027473084628582,-0.00748674208467
132,center/1479425447783780269.jpg,-0.0027473084628582,-0.0118499151434
133,center/1479425447833680291.jpg,-0.0027473084628582,-0.018921689451
134,center/1479425447883694922.jpg,-0.0027473084628582,-0.0350931301068
135,center/1479425447933701813.jpg,-0.0027473084628582,-0.0493447445301
136,center/1479425447983829975.jpg,-0.0027473084628582,-0.0506145469844
137,center/1479425448033742629.jpg,-0.0027473047375679016,-0.048405618635
138,center/1479425448083725825.jpg,-0.0027473084628582,-0.042738443662400004
139,center/1479425448133784412.jpg,-0.0027473084628582,-0.0357468189117
140,center/1479425448183782273.jpg,-0.0027473084628582,-0.0266082278013
141,center/1479425448233780330.jpg,-0.0027473084628582,-0.0239969068652
142,center/1479425448283749801.jpg,-0.0027473084628582,-0.0226892810315
143,center/1479425448333826064.jpg,-0.0027473084628582,-0.0226892810315
144,center/1479425448383792183.jpg,-0.0027473084628582,-0.0226892810315
145,center/1479425448433778649.jpg,-0.0027473084628582,-0.0226892810315
146,center/1479425448483793143.jpg,-0.0027473084628582,-0.024434609338599998
147,center/1479425448533885890.jpg,-0.0027473084628582,-0.024434609338599998
148,center/1479425448583862227.jpg,-0.0027473084628582,-0.024434609338599998
149,center/1479425448633847925.jpg,-0.0027473084628582,-0.024434609338599998
150,center/1479425448683822662.jpg,-0.0027473084628582,-0.024434609338599998
151,center/1479425448733882312.jpg,-0.0027473084628582,-0.024434609338599998
152,center/1479425448783845387.jpg,-0.0027473084628582,-0.024434609338599998
153,center/1479425448833950015.jpg,-0.0027473084628582,-0.024434609338599998
154,center/1479425448883924440.jpg,-0.0027473084628582,-0.024434609338599998
155,center/1479425448933879663.jpg,-0.0027473084628582,-0.024434609338599998
156,center/1479425448983876216.jpg,-0.0027473084628582,-0.023227467382200002
157,center/1479425449034016614.jpg,-0.0027473084628582,-0.0226892810315
158,center/1479425449083989539.jpg,-0.0027473084628582,-0.0226892810315
159,center/1479425449134003281.jpg,-0.0027473084628582,-0.0226892810315
160,center/1479425449183978806.jpg,-0.0027473084628582,-0.0209439508617
161,center/1479425449233996144.jpg,-0.0027473084628582,-0.0209439508617
162,center/1479425449283962329.jpg,-0.0027473084628582,-0.0209439508617
163,center/1479425449333971165.jpg,-0.0027473084628582,-0.0191986225545
164,center/1479425449383983954.jpg,-0.0027473084628582,-0.0191986225545
165,center/1479425449434025534.jpg,-0.0027473084628582,-0.0191986225545
166,center/1479425449483987552.jpg,-0.0027473084628582,-0.0191986225545
167,center/1479425449534040093.jpg,-0.0027473084628582,-0.0191986225545
168,center/1479425449584053959.jpg,-0.0027473084628582,-0.0191986225545
169,center/1479425449634016171.jpg,-0.0027473084628582,-0.0191986225545
170,center/1479425449684123260.jpg,-0.0027473084628582,-0.0191986225545
171,center/1479425449734027001.jpg,-0.0027473084628582,-0.0191986225545
172,center/1479425449784082050.jpg,-0.0027473084628582,-0.0191986225545
173,center/1479425449834134569.jpg,-0.0027473084628582,-0.0174532923847
174,center/1479425449884087282.jpg,-0.0027473084628582,-0.014630658275899999
175,center/1479425449934088214.jpg,-0.0027473084628582,-0.00657460355223
176,center/1479425449984134982.jpg,-0.0027473084628582,0.00389792435055
177,center/1479425450034140940.jpg,-0.0027473084628582,0.014165094170699999
178,center/1479425450084078501.jpg,-0.002747301012277603,0.0174532923847
179,center/1479425450134193600.jpg,-0.0027473084628582,0.0174532923847
180,center/1479425450184172865.jpg,-0.0027473084628582,0.0174532923847
181,center/1479425450234144378.jpg,-0.0027473084628582,0.0174532923847
182,center/1479425450284149775.jpg,-0.0027473084628582,0.016413073592399997
183,center/1479425450334262000.jpg,-0.0027473084628582,0.0157079640776
184,center/1479425450384178750.jpg,-0.0027473084628582,0.0157079640776
185,center/1479425450434161961.jpg,-0.0027473084628582,0.0157079640776
186,center/1479425450484147791.jpg,-0.0027473084628582,0.0139626339078
187,center/1479425450534184818.jpg,-0.0027473084628582,0.0157079640776
188,center/1479425450584162450.jpg,-0.0027473084628582,0.0157079640776
189,center/1479425450634258305.jpg,-0.0027473084628582,0.0139626339078
190,center/1479425450684227110.jpg,-0.0027473084628582,0.0112286509356
191,center/1479425450734209984.jpg,-0.0027473084628582,0.0104719754308
192,center/1479425450784248908.jpg,-0.0027473084628582,0.00949656645641
193,center/1479425450834260421.jpg,-0.0027473084628582,0.006885558886279999
194,center/1479425450884230583.jpg,-0.0027473084628582,0.00523598771542
195,center/1479425450934345661.jpg,-0.0027473084628582,0.00523598771542
196,center/1479425450984309065.jpg,-0.0027473084628582,0.00428557726147
197,center/1479425451034286630.jpg,-0.0027473084628582,0.00174532923847
198,center/1479425451084317905.jpg,-0.0027473084628582,0.00174532923847
199,center/1479425451134304083.jpg,-0.0027473084628582,0.00174532923847
200,center/1479425451184289528.jpg,-0.0027473084628582,0.00174532923847
201,center/1479425451234414501.jpg,-0.0027473084628582,0.00174532923847
202,center/1479425451284350407.jpg,-0.0027473084628582,0.00174532923847
203,center/1479425451334284259.jpg,-0.0027472227811813354,0.00174532923847
204,center/1479425451384384161.jpg,-0.00274648517370224,0.00174532923847
205,center/1479425451434326964.jpg,-0.0027469471096992493,0.00174532923847
206,center/1479425451484368953.jpg,-0.0027441084384918213,0.000863254577075
207,center/1479425451534399242.jpg,-0.0027445703744888306,-0.00525730796876
208,center/1479425451584434387.jpg,-0.0027465522289276123,-0.0200794795376
209,center/1479425451634350263.jpg,-0.0027467384934425354,-0.0383463288982
210,center/1479425451684382956.jpg,-0.0027427300810813904,-0.054068166737900006
211,center/1479425451734356975.jpg,-0.0027427971363067627,-0.057595863938300004
212,center/1479425451784399230.jpg,-0.00274483859539032,-0.056754873675499994
213,center/1479425451834383177.jpg,-0.0027451440691947937,-0.054156352962499994
214,center/1479425451884425416.jpg,-0.0027199164032936096,-0.0489642485872
215,center/1479425451934441674.jpg,-0.00267207995057106,-0.0385434929834
216,center/1479425451984403693.jpg,-0.0026829317212104797,-0.0246920494294
217,center/1479425452034457721.jpg,-0.002694167196750641,-0.00558596839946
218,center/1479425452084417312.jpg,-0.002649076282978058,0.016217482220799998
219,center/1479425452134520843.jpg,-0.0021069571375846863,0.0380955629401
220,center/1479425452184466002.jpg,-0.0019424967467784882,0.052190135502500005
221,center/1479425452234335175.jpg,-0.0027205459773540497,0.0558505356312
222,center/1479425452284375611.jpg,-0.002723630517721176,0.0498477744951
223,center/1479425452334564662.jpg,-0.00271819531917572,0.0438328147382
224,center/1479425452384627152.jpg,-0.0027290135622024536,0.038397245109099996
225,center/1479425452434545378.jpg,-0.0026900023221969604,0.0366519130766
226,center/1479425452484609213.jpg,-0.0027068518102169037,0.038397245109099996
227,center/1479425452534553900.jpg,-0.0027422159910202026,0.0417505788815
228,center/1479425452584569515.jpg,-0.0027067922055721283,0.0426253382784
229,center/1479425452634553611.jpg,-0.0027325600385665894,0.045378562063
230,center/1479425452684562980.jpg,-0.002735354006290436,0.044674762384400005
231,center/1479425452734636836.jpg,-0.0027134977281093597,0.0420595156653
232,center/1479425452784608361.jpg,-0.002664133906364441,0.0418879017234
233,center/1479425452834609980.jpg,-0.002389628440141678,0.0418879017234
234,center/1479425452884611953.jpg,-0.002037215977907181,0.0376993089608
235,center/1479425452934601849.jpg,0.0058220550417900085,0.03159968801
236,center/1479425452984630588.jpg,0.0019482672214508057,0.028985867815200003
237,center/1479425453034674381.jpg,0.0017749667167663574,0.0246277800307
238,center/1479425453084683167.jpg,0.004270609468221664,0.018523682305299997
239,center/1479425453134711461.jpg,0.00236646831035614,0.0141671722753
240,center/1479425453184665706.jpg,0.0027911029756069183,0.0139626339078
241,center/1479425453234723205.jpg,-0.00014134123921394348,0.0139626339078
242,center/1479425453284690109.jpg,-0.0012743771076202393,0.007438749432600001
243,center/1479425453334712197.jpg,-0.0021096542477607727,0.00197699965677
244,center/1479425453384695179.jpg,-0.0026390627026557922,-0.000630310508041
245,center/1479425453434771997.jpg,-0.0028247274458408356,-0.00349065847695
246,center/1479425453484719139.jpg,-0.0024949535727500916,-0.00821815356705
247,center/1479425453534887926.jpg,-0.0020633190870285034,-0.0137149284541
248,center/1479425453584746259.jpg,-0.002606905996799469,-0.018060700695
249,center/1479425453634743110.jpg,-0.002883434295654297,-0.022415092883
250,center/1479425453684792122.jpg,-0.0025388821959495544,-0.0285214702875
251,center/1479425453734799602.jpg,-0.002089984714984894,-0.0360848818357
252,center/1479425453784765115.jpg,-0.0013237260282039642,-0.042467663061800005
253,center/1479425453834837075.jpg,-0.0024023130536079407,-0.0471238903701
254,center/1479425453884781104.jpg,-0.0027818791568279266,-0.0523598790169
255,center/1479425453934842652.jpg,-0.0026884712278842926,-0.05554172457780001
256,center/1479425453984831513.jpg,-0.002639755606651306,-0.0558505356312
257,center/1479425454034831660.jpg,-0.0022896751761436462,-0.0558505356312
258,center/1479425454084836219.jpg,-0.0023771338164806366,-0.0558505356312
259,center/1479425454134878742.jpg,-0.0027521327137947083,-0.0558505356312
260,center/1479425454184883542.jpg,-0.0029992982745170593,-0.054105207324
261,center/1479425454234889377.jpg,-0.0031337402760982513,-0.054105207324
262,center/1479425454284867819.jpg,-0.0032930299639701843,-0.0523598790169
263,center/1479425454334887035.jpg,-0.0030569881200790405,-0.04159677297330001
264,center/1479425454384960133.jpg,-0.0027758628129959106,-0.0258922987781
265,center/1479425454434866999.jpg,-0.00266965851187706,-0.00714305439182
266,center/1479425454484877099.jpg,-0.0030477046966552734,0.010670411978
267,center/1479425454534965755.jpg,-0.0030760839581489563,0.0205567319992
268,center/1479425454584960425.jpg,-0.0031865164637565613,0.020467849281099997
269,center/1479425454634985147.jpg,-0.002783253788948059,0.0130225248384
270,center/1479425454684962544.jpg,-0.002894006669521332,-0.0013861639573599998
271,center/1479425454734974049.jpg,-0.003593962639570236,-0.0162073486133
272,center/1479425454784969623.jpg,-0.003970511257648468,-0.030571572774799997
273,center/1479425454834992068.jpg,-0.003239467740058899,-0.0349065847695
274,center/1479425454885024662.jpg,-0.0032439306378364563,-0.0349065847695
275,center/1479425454935000744.jpg,-0.00312163308262825,-0.031859894065200005
276,center/1479425454985024030.jpg,-0.008880309760570526,-0.0300956352463
277,center/1479425455034974159.jpg,-0.0047292932868003845,-0.0314159281552
278,center/1479425455084988816.jpg,-0.0033499710261821747,-0.0335669160378
279,center/1479425455135196249.jpg,-0.003918640315532684,-0.0349065847695
280,center/1479425455185043601.jpg,-0.0028317049145698547,-0.0349065847695
281,center/1479425455235022567.jpg,-0.002879217267036438,-0.0361668787354
282,center/1479425455285050614.jpg,-0.004186637699604034,-0.0387798548856
283,center/1479425455335094080.jpg,-0.0027473904192447662,-0.04314131652269999
284,center/1479425455385076496.jpg,-0.002607915550470352,-0.045378562063
285,center/1479425455435061538.jpg,-0.002792857587337494,-0.045378562063
286,center/1479425455485082736.jpg,-0.0027787946164608,-0.0471238903701
287,center/1479425455535127618.jpg,-0.003391183912754059,-0.0471238903701
288,center/1479425455585094908.jpg,-0.0029955990612506866,-0.0471238903701
289,center/1479425455635124585.jpg,-0.0028501786291599274,-0.0471238903701
290,center/1479425455685131513.jpg,-0.0012518875300884247,-0.0471238903701
291,center/1479425455735105758.jpg,0.0008747726678848267,-0.0471238903701
292,center/1479425455785133934.jpg,-0.0011768639087677002,-0.0471238903701
293,center/1479425455835194894.jpg,-0.0016894713044166565,-0.0471238903701
294,center/1479425455885189938.jpg,-0.002115454524755478,-0.0471238903701
295,center/1479425455935224714.jpg,-0.0006938204169273376,-0.0471238903701
296,center/1479425455985211822.jpg,-0.00023498386144638062,-0.0471238903701
297,center/1479425456035194304.jpg,-0.0010200515389442444,-0.0471238903701
298,center/1479425456085192347.jpg,-0.0024728812277317047,-0.0471238903701
299,center/1479425456135205196.jpg,-0.0026890113949775696,-0.0471238903701
300,center/1479425456185239597.jpg,-0.0004650428891181946,-0.0471238903701
301,center/1479425456235223757.jpg,0.0011754892766475677,-0.0471238903701
302,center/1479425456285289737.jpg,0.0025415904819965363,-0.0471238903701
303,center/1479425456335235126.jpg,0.004254341125488281,-0.0471238903701
304,center/1479425456385302974.jpg,0.00029155611991882324,-0.045378562063
305,center/1479425456435270061.jpg,0.0006902962923049927,-0.04252902677730001
306,center/1479425456485283777.jpg,-0.0020835399627685547,-0.0379449233684
307,center/1479425456535173529.jpg,-0.0015951916575431824,-0.0281703159651
308,center/1479425456585276789.jpg,-0.0021884292364120483,-0.013211137396
309,center/1479425456635797438.jpg,-0.0022547952830791473,0.00159152272113
310,center/1479425456685307525.jpg,6.716325879096985e-05,0.0178556940472
311,center/1479425456735295991.jpg,0.000833265483379364,0.0272422715875
312,center/1479425456785300349.jpg,0.007534872740507126,0.029839446784099995
313,center/1479425456835252850.jpg,0.010554380714893341,0.0314159281552
314,center/1479425456885298305.jpg,0.00504215806722641,0.029523455953900005
315,center/1479425456935439781.jpg,0.0034562386572360992,0.0251399013664
316,center/1479425456985195670.jpg,0.007663417607545853,0.020802209535099998
317,center/1479425457035293970.jpg,0.0032087042927742004,0.0191986225545
318,center/1479425457085310967.jpg,0.0013793706893920898,0.0191986225545
319,center/1479425457135319871.jpg,0.0016681626439094543,0.0174532923847
320,center/1479425457185327174.jpg,0.0018439479172229767,0.0174532923847
321,center/1479425457235454552.jpg,0.0037838220596313477,0.0174532923847
322,center/1479425457285396179.jpg,0.009447578340768814,0.0173391774304
323,center/1479425457335680191.jpg,0.011984016746282578,0.0157079640776
324,center/1479425457385403889.jpg,0.008728601038455963,0.0157079640776
325,center/1479425457435365862.jpg,0.0013353265821933746,0.0157079640776
326,center/1479425457485440946.jpg,0.0026843175292015076,0.013869030954200001
327,center/1479425457535450517.jpg,0.0014351420104503632,0.007769524400010001
328,center/1479425457585440122.jpg,0.00623798742890358,0.00159427588995
329,center/1479425457635453799.jpg,0.001258157193660736,-0.00806871496081
330,center/1479425457685490309.jpg,0.005109909921884537,-0.0230337510116
331,center/1479425457735463426.jpg,0.005244486033916473,-0.0448001128711
332,center/1479425457785461222.jpg,0.0047094859182834625,-0.0647810042627
333,center/1479425457835461298.jpg,0.005586765706539154,-0.0750491544604
334,center/1479425457885465463.jpg,0.02850867435336113,-0.0732682431085
335,center/1479425457935443994.jpg,0.03470756486058235,-0.06362049643380001
336,center/1479425457985574404.jpg,0.032832998782396317,-0.0469381320027
337,center/1479425458035516248.jpg,0.06448806822299957,-0.0225679110537
338,center/1479425458085493111.jpg,0.0771545022726059,2.56344534706e-05
339,center/1479425458136360647.jpg,0.07511827349662781,0.0123629653642
340,center/1479425458185513500.jpg,0.07963963598012924,0.019192970838999998
341,center/1479425458235501711.jpg,0.08119896054267883,0.0209439508617
342,center/1479425458285570854.jpg,0.07446518540382385,0.0192137077325
343,center/1479425458335571469.jpg,0.07863058149814606,0.018345922764400002
344,center/1479425458385563406.jpg,0.08204102516174316,0.0174532923847
345,center/1479425458435515237.jpg,0.07237415015697479,0.0174532923847
346,center/1479425458485591816.jpg,0.06648683547973633,0.0174532923847
347,center/1479425458535558462.jpg,0.07309120893478394,0.0191986225545
348,center/1479425458585637408.jpg,0.06552308797836304,0.0208917700011
349,center/1479425458635623430.jpg,0.07723085582256317,0.0217564697731
350,center/1479425458685606031.jpg,0.0710301399230957,0.0243647436456
351,center/1479425458735633876.jpg,0.07339365780353546,0.0337998107135
352,center/1479425458785721635.jpg,0.07709424197673798,0.0503007588783
353,center/1479425458835615526.jpg,0.10012669861316681,0.0696309131469
354,center/1479425458885675290.jpg,0.09944699704647064,0.0784465863188
355,center/1479425458935565509.jpg,0.10237248241901398,0.0802851468325
356,center/1479425458985707633.jpg,0.10205848515033722,0.0802851468325
357,center/1479425459035786213.jpg,0.11843936145305634,0.096334262292
358,center/1479425459085797381.jpg,0.11677610874176025,0.134909679228
359,center/1479425459135788300.jpg,0.13163721561431885,0.172065925116
360,center/1479425459185786240.jpg,0.16358402371406555,0.194972386498
361,center/1479425459235825132.jpg,0.1498870551586151,0.20071285963100002
362,center/1479425459285815544.jpg,0.13784745335578918,0.197361765975
363,center/1479425459335818316.jpg,0.18697986006736755,0.18807098790399998
364,center/1479425459385787916.jpg,0.20678754150867462,0.185004904866
365,center/1479425459435785050.jpg,0.18544258177280426,0.193069436159
366,center/1479425459485754631.jpg,0.20759843289852142,0.21536627283000004
367,center/1479425459535766306.jpg,0.20479989051818848,0.237697700187
368,center/1479425459585771912.jpg,0.19894756376743317,0.24434609711199998
369,center/1479425459636465071.jpg,0.2234201729297638,0.241123556023
370,center/1479425459685848966.jpg,0.2639210820198059,0.229227683671
371,center/1479425459735915311.jpg,0.2471228688955307,0.217493222843
372,center/1479425459786004828.jpg,0.2645593583583832,0.214675500989
373,center/1479425459835837416.jpg,0.26973724365234375,0.214675500989
374,center/1479425459885872479.jpg,0.267573744058609,0.214675500989
375,center/1479425459935836098.jpg,0.2760746479034424,0.214044540863
376,center/1479425459985895144.jpg,0.28765514492988586,0.209676809014
377,center/1479425460035898639.jpg,0.2954019010066986,0.20943951606800001
378,center/1479425460085913121.jpg,0.3330293595790863,0.20943951606800001
379,center/1479425460135915916.jpg,0.35205674171447754,0.21180183549000003
380,center/1479425460185897187.jpg,0.37121817469596863,0.21763742861699997
381,center/1479425460235891152.jpg,0.367351233959198,0.228086913691
382,center/1479425460285874473.jpg,0.3652506172657013,0.23854681815099998
383,center/1479425460335911555.jpg,0.34632036089897156,0.242600768805
384,center/1479425460385924823.jpg,0.3565855026245117,0.244054889485
385,center/1479425460435939785.jpg,0.3615573048591614,0.24434609711199998
386,center/1479425460485916173.jpg,0.35035431385040283,0.242600768805
387,center/1479425460535995187.jpg,0.3650642931461334,0.240855440497
388,center/1479425460585919323.jpg,0.35636821389198303,0.240855440497
389,center/1479425460636021329.jpg,0.32769227027893066,0.240855440497
390,center/1479425460686012382.jpg,0.32337987422943115,0.240855440497
391,center/1479425460735978366.jpg,0.33256766200065613,0.240855440497
392,center/1479425460786022659.jpg,0.3227325975894928,0.240855440497
393,center/1479425460836126575.jpg,0.3025168180465698,0.240855440497
394,center/1479425460886062982.jpg,0.29289352893829346,0.240855440497
395,center/1479425460936039201.jpg,0.2803719639778137,0.240855440497
396,center/1479425460986067216.jpg,0.30061134696006775,0.240855440497
397,center/1479425461036044239.jpg,0.29830050468444824,0.240855440497
398,center/1479425461086025165.jpg,0.324280321598053,0.240855440497
399,center/1479425461136092742.jpg,0.3542666435241699,0.240855440497
400,center/1479425461186041375.jpg,0.35308220982551575,0.240855440497
